Category,Sub-category,Manufacturer,Product Title,Product Description,Quantity (Minimum Increments),Size,Color,Other Attribute,Contract #,Contract Price,Sale_Price,Qty_Per_UOI,Unit of Issue,FOB,SEV Code,PN,COO,Weight,Height,Shipping Designations,Image
Food Service,Kitchen Supplies,DURO,Paper Bag 4LB Grocery Kraft PK 500,Paper Bag  Flat Bottom  Open Width (In.) 3-1/3  Open Length (In.) 5  Open Depth (In.) 9-3/4  Load Rating (Lb.) 2  Basis Weight 30  Color Kraft  Handle No  Package Quantity 500,1,,,,GS-07F-0100W,4.82,4.81,1,EA,ORIGIN,SEV06A,KL20003,US,,,,SEV06A-KL20003.jpg
Food Service,Kitchen Supplies,DURO,Paper Bag 5LB Grocery Kraft PK 500,Paper Bag  Flat Bottom  Open Width (In.) 3-7/16  Open Length (In.) 5-1/4  Open Depth (In.) 10-15/16  Load Rating (Lb.) 2.25  Basis Weight 35  Color Kraft  Handle No  Package Quantity 500,1,,,,GS-07F-0100W,70.54,70.53,1,EA,ORIGIN,SEV06A,RW3,US,,,,SEV06A-RW3.jpg
Food Service,Kitchen Supplies,DURO,Paper Bag 6LB Grocery Kraft PK 500,Paper Bag  Flat Bottom  Open Width (In.) 3-5/8  Open Length (In.) 6  Open Depth (In.) 11-1/16  Load Rating (Lb.) 3  Basis Weight 35  Color Kraft  Handle No  Package Quantity 500,1,,,,GS-07F-0100W,100.3425693,100.3325693,1,EA,ORIGIN,SEV06A,SDO102,US,,,,SEV06A-SDO102.jpg
Food Service,Kitchen Supplies,DURO,Paper Bag 8LB Grocery Kraft PK 500,Paper Bag  Flat Bottom  Open Width (In.) 4-1/16  Open Length (In.) 6-1/8  Open Depth (In.) 12-7/16  Load Rating (Lb.) 3.50  Basis Weight 35  Color Kraft  Handle No  Package Quantity 500,1,,,,GS-07F-0100W,100.3425693,100.3325693,1,EA,ORIGIN,SEV06A,SEA102,US,,,,SEV06A-SEA102.jpg
Food Service,Kitchen Supplies,DURO,Paper Bag Handle Shopping Kraft PK 200,Paper Bag  Flat Bottom  Open Width (In.) 7  Open Length (In.) 18  Open Depth (In.) 18-3/4  Load Rating (Lb.) 18  Basis Weight 70  Color Kraft  Handle Yes  Package Quantity 200,1,,,,GS-07F-0100W,100.3425693,100.3325693,1,EA,ORIGIN,SEV06A,SFI102,US,,,,SEV06A-SFI102.jpg
Food Service,Kitchen Supplies,DEXTER,Perforated Turner 15 1/4 In White,Perforated Turner  Overall Length 15 1/4 In  Blade Width 3 In  Blade Material Stain Free High Carbon Steel  Sanitary Polypropylene Handle  Handle Color White  NSF Certified,1,,,,GS-07F-0100W,29.52,29.51,1,EA,ORIGIN,SEV06C,22089-SEV06C,US,,,,SEV06C-22089.jpg
Food Service,Kitchen Supplies,CARLISLE,PLATE 6.5 In. NR HONEY YELLOW,SEV06A  Must order in increments of 48 - color: - - Country of Origin: -,1,,,,GS-07F-0100W,8.37,8.36,1,EA,ORIGIN,SEV06C,22122-SEV06C,US,,,,SEV06C-22122.jpg
Food Service,Kitchen Supplies,CARLISLE,PLATE KINGLINE 9 In. DINNER BLACK,"SEV06A  Must order in increments of 48 - color: - all purpose medium weight dinnerware meets the tough requirements of heavy-duty foodservice applications - durable gloss finish resists chipping, scratching and staining - reinforced at vit",1,,,,GS-07F-0100W,13.15,13.14,1,EA,ORIGIN,SEV06C,11209-SEV06C,US,,,,SEV06C-11209.jpg
Food Service,Kitchen Supplies,CARLISLE,PLATE SALAD 7.25 In. OATMEAL,SEV06A  Must order in increments of 48 - color: - - Country of Origin: -,1,,,,GS-07F-0100W,7.67,7.66,1,EA,ORIGIN,SEV06C,12262-SEV06C,US,,,,SEV06C-12262.jpg
Food Service,Kitchen Supplies,CARLISLE,Roll 'N Grip Holder System 18 In.,"SEV06A  Must order in increments of 12 - keeps brooms and brushes handy and secure - racks help prevent damage to bristles, handles, walls, and counters - promotes fast drying of mops and wet broom bristles - System is adjustable for a var",1,,,,GS-07F-0100W,16.36,16.35,1,EA,ORIGIN,SEV06C,15602-SEV06C,US,,,,SEV06C-15602.jpg
Food Service,Kitchen Supplies,CARLISLE,Scalloped Serving Tong 10-1/2 In.,"SEV06A  Must order in increments of 12 - beautiful gleaming 18-8 mirror polished stainless steel - dishwasher safe - durable sanitary one-piece construction - elegant, functional designs for use in a wide variety of settings - multiple si",1,,,,GS-07F-0100W,20.53698075,18.48328268,1,EA,ORIGIN,SEV22,4VEA1-SEV22,JP,,,,SEV22-4VEA1.jpg
Food Service,Kitchen Supplies,CARLISLE,"Solid Spoon 0.5 oz, 8 In. - Beige",SEV06A  Must order in increments of 12 - color: Beige - carry a two-year WARRANTY - one-piece polycarbonate construction; dishwasher safe; NSF Listed - recommended for temperatures up to 212 F; withstands dry heat up to 270(degrees)F - provides po,1,,,,GS-07F-0100W,33.132645,29.8193805,1,EA,ORIGIN,SEV22,4VED2-SEV22,US,,,,SEV22-4VED2.jpg
Food Service,Kitchen Supplies,CARLISLE,"Solid Spoon 0.5 oz, 8 In. - Red",SEV06A  Must order in increments of 12 - color: Red - carry a two-year WARRANTY - one-piece polycarbonate construction; dishwasher safe; NSF Listed - recommended for temperatures up to 212 F; withstands dry heat up to 270(degrees)F - provides port,1,,,,GS-07F-0100W,22.5146025,20.26314225,1,PK,ORIGIN,SEV22,12R027-SEV22,US,,,,SEV22-12R027.jpg
Food Service,Kitchen Supplies,CARLISLE,Sparta Paddle Scraper 36 In. - Stainless...,SEV06A  Must order in increments of 6 - color: ainless Steel - perfect for general mixing and stirring - long handle versions are ideal for vats and large pots - standard nylon (300 F) or soft flexible polyethylene (150 F) blades will sharp,1,,,,GS-07F-0100W,14.6822975,13.21406775,1,PK,ORIGIN,SEV22,12R024-SEV22,US,,,,SEV22-12R024.jpg
Food Service,Kitchen Supplies,CARLISLE,"Sparta Pilsner, Hurricane, & Standard...",SEV06A  Must order in increments of 6 - Pilsner/Hurricane/Standard Style Glasses can all be cleaned thoroughly and safely with our glass washing brushes - heavy duty Polyester bristles with a densely filled dome top hold up to extreme use -,1,,,,GS-07F-0100W,29.2205225,26.29847025,1,PK,ORIGIN,SEV22,12R029-SEV22,US,,,,SEV22-12R029.jpg
Food Service,Kitchen Supplies,CARLISLE,Sparta Spectrum Bottle Brush 12 In. - Green,"SEV06A  Must order in increments of 12 - color: Green - wirewound brushes have smaller diameter handles and softer bristles for delicate cleaning of jars, bottles, and glasses with smaller openings - all plastic handles - base resins used t",1,,,,GS-07F-0100W,52.33761,47.103849,1,PK,ORIGIN,SEV22,12R035-SEV22,US,,,,SEV22-12R035.jpg
Food Service,Kitchen Supplies,CARLISLE,Sparta Spectrum Bottle Brush 12 In. -...,"SEV06A  Must order in increments of 12 - color: Yellow - wirewound brushes have smaller diameter handles and softer bristles for delicate cleaning of jars, bottles, and glasses with smaller openings - all plastic handles - base resins used",1,,,,GS-07F-0100W,58.5327275,56.65,1,PK,ORIGIN,SEV22,12R135-SEV22,US,,,,SEV22-12R135.jpg
Food Service,Kitchen Supplies,CARLISLE,Stackable SAN Tumbler 16 oz - Clear,SEV06A  Must order in increments of 72 - color: Clear - tapered sides make tumblers easy to stack and pull apart - textured exterior hides wear and tear - stacking lugs inside prevent jamming when stored - durable SAN reduces breakage -,1,,,,GS-07F-0100W,74.734335,67.2609015,1,PK,ORIGIN,SEV22,12R104-SEV22,US,,,,SEV22-12R104.jpg
Food Service,Kitchen Supplies,CARLISLE,Stackable Tumbler 20 oz - Clear,"SEV06A  Must order in increments of 24 - color: Clear - tapered sides make tumblers easy to stack and pull apart - textured exterior hides wear and tear - stacking lugs inside prevent jamming when stored - ideal for prisons, schools, high-",1,,,,GS-07F-0100W,18.3365,16.50285,1,PK,ORIGIN,SEV22,12R026-SEV22,US,,,,SEV22-12R026.jpg
Food Service,Kitchen Supplies,CARLISLE,Standard Weight Brazier 30 qt - Aluminum,SEV06A  Must order in increments of 2 - color: uminum - use with meat or vegetables that are browned with a little oil and then covered and simmered over low heat with a small amount of liquid - braziers have a sturdy riveted two sided loop,1,,,,GS-07F-0100W,23.3266475,20.99398275,1,PK,ORIGIN,SEV22,12R028-SEV22,US,,,,SEV22-12R028.jpg
Food Service,Kitchen Supplies,CARLISLE,Standard Weight Stock Pot 20 qt -...,SEV06A  color: uminum - standard weight satin finish cookware offers long lasting performance - available in a variety of sizes for every cooking application - heavy-duty 3003 construction and extra thick base for superior thermal conductivity; NSF Liste,1,,,,GS-07F-0100W,127.491065,114.7419585,200,PK,ORIGIN,SEV22,12R081-SEV22,US,,,,SEV22-12R081.jpg
Food Service,Kitchen Supplies,CARLISLE,Straight Plated/Black Double Foam 18 In.,"SEV06A  Must order in increments of 10 - soft, double foam rubber blade is designed for use on uneven, grouted and smooth surface floors - plastic frame won't rust, bend, and is more durable than metal - black foam rubber squeegee is perfec",1,,,,GS-07F-0100W,221.0203125,198.9182813,1,EA,ORIGIN,SEV22,1MDK2-SEV22,IT,,,,SEV22-1MDK2.jpg
Food Service,Kitchen Supplies,CARLISLE,TopNotch Drain Shelf 10-3/8 In. x 4-3/4 In....,"SEV06A  Must order in increments of 6 - color: Clear - only Top Notch Food Pans have Easy Lift Spoon Notches, one at each end of food pan for easy removal from steam tables and recessed counters - just place the end of a spoon or other utens",1,,,,GS-07F-0100W,12.4819175,11.23372575,1,EA,ORIGIN,SEV22,1MDL1-SEV22,IT,,,,SEV22-1MDL1.jpg
Food Service,Kitchen Supplies,CARLISLE,TrimLine Waste Container 23 gal - Beige,SEV06A  Must order in increments of 4 - color: Beige - containers feature heavy duty plastic construction for easy cleaning - Trimline(TM) design fits neatly beside work tables or in narrow spaces - corner tabs help keep trash bags secure - h,1,,,,GS-07F-0100W,12.4819175,11.23372575,1,EA,ORIGIN,SEV22,1MDL2-SEV22,IT,,,,SEV22-1MDL2.jpg
Food Service,Kitchen Supplies,CARLISLE,Versata Select Sauce Pan 4.5 qt,"SEV06A  color: - wide diameters of these pots provide more surface area for stirring and working with food - use for reducing sauces, or cooking soup and gravies - - Height: 5.51 in - Diameter: 7.87 in - Capacity: 4.50 qt - Material: 18-10 Stainless -",1,,,,GS-21F-089BA,22.1,22.09,1,BX,DESTINATION,SEV55,464-88815,MX,0.07,1.4108,,sevaphoto2.jpg
Food Service,Kitchen Supplies,CARLISLE,WASTEBASKET 13-5/8qt REC BLUE,SEV06A  Must order in increments of 12 - color: - - Country of Origin: -,1,,,,GS-21F-089BA,22.1,22.09,1,BX,DESTINATION,SEV55,464-88819,MX,0.03,1.4673,,sevaphoto2.jpg
Food Service,Kitchen Supplies,CARLISLE,Wide Flat Brush w/Boar Bristles,"SEV06A  Must order in increments of 12 - choose from two bristle materials to best suit your application - double-boiled, bleached, and sterilized premium Boar bristles withstand temperatures up to 500 F - tapered Nylon bristles with chisel",1,,,,GS-07F-0100W,762.6424894,686.3782404,1,EA,ORIGIN,SEV22,4PCY7-SEV22,US,,,,SEV22-4PCY7.jpg
Hardware,Camping,GRN,ALLEGRO Tent Heater,"Can Raise the Temperature in a Work Tent 50 ALLEGRO Tent Heater makes working conditions more comfortable and improve morale. Tent Heater has an all-steel housing, enclosed heating elements and a sealed motor. Requires 110V AC. Offers 1500 watts of 97186",1,,,,GS-07F-0100W,399.9583575,359.9625218,1,EA,ORIGIN,SEV22,6KJT8-SEV22,TW,,,,SEV22-6KJT8.jpg
Hardware,Camping,BLACK DIAMOND,AveryÂ® Ready IndexÂ® Table of Contents Dividers with Multicolor Tabs,"Bold, bright and beautiful, these colorful dividers offer a variety of styles for organizing your important documents with color-coded index tabs and a color-coordinated Table of Contents page. Double-sided reinforced binding edge and extended reinforcement on tabs helps prevent tearing. Dividers may be used with a portrait or landscape orientation. For laser and inkjet printers.",1,,,,GS-07F-0100W,542.2578086,488.0320278,1,EA,ORIGIN,SEV22,6KJT9-SEV22,US,,,,SEV22-6KJT9.jpg
Hardware,Camping,GRN,Eureka! The Solitair Tent,"A lightweight, compact single-person tent. This three-season tent is perfect for someone hiking alone. A full 8'L to accommodate a full-size sleeping pad with extra room to store gear. Tunnel-shape design uses an aluminum shock-corded frame for increased stability. The convertible top fly offers the opportunity for stargazing or provides complete weather protection. Roof and rear vents have no-see-um netting, with two mesh storage pockets and a flashlight loop. An added zipper in the roof makes for easy entry and exit. 240291",1,,,,GS-07F-0100W,171.9347614,154.7412852,1,EA,ORIGIN,SEV22,5LH89-SEV22,TW,,,,SEV22-5LH89.jpg
Hardware,Camping,GRN,"Eureka!(R) Two-Person Apex Tent, 3'6 In....","240274 Two-Person Tent For Three-Season and Light Winter Camping In.High-low In. climate control system door controls the amount of cool air coming into this Apex Two-Person Tent by venting the door from top or bottom. Full-cut fly attaches with adjustable webbing side release allowing you to quickly attach accessories. Two pole dome design with shock-corded fiberglass frame is free standing and allows for easy set up. Two-Person Tent features one door, one window in door and no-see-um netting. Floor, fly and inner roof are made of 1.9 oz. Taffeta nylon. Includes two mesh storage pockets, four clothesline rings and flashlight loop. Folds to 5 In.H x 25 In.W. 240274",1,,,,GS-07F-0100W,55.56291975,50.00662778,1,EA,ORIGIN,SEV22,6LFY6-SEV22,US,,,,SEV22-6LFY6.jpg
Hardware,Camping,GRN,"KAMP-RITEDouble Tent Cot, 84 In.L x 52 In.W x 40 In.H","KAMP-RITE Double Tent Cot Combines a Tent and Cot in One  Carry just one item in the field to provide your warm and comfortable tent and bed. KAMP-RITE Double Tent Cot features fly mesh on two doors and four windows to keep out insects and pests. Heavy-duty, 210 Denier nylon has taped seams for durability. Comfortable 3/8 In.-thick foam pad for sleeping. Capacity: 550-lb. 84 In.L x 52 In.W x 40 In.H.",1,,,,GS-07F-0100W,94.6647,85.19823,1,EA,ORIGIN,SEV22,5LH88-SEV22,TW,,,,SEV22-5LH88.jpg
Hardware,Camping,GRN,"KAMP-RITEOversized Tent Cot, 90 In.L x 32 In.W x 40 In.H","KAMP-RITE Oversized Tent Cot Combines a Tent and Cot in One  Carry just one item in the field to provide your warm and comfortable tent and bed. KAMP-RITE Oversized Tent Cot features fly mesh on two doors and four windows to keep out insects and pests. Heavy-duty, 210 Denier nylon has taped seams for durability. Comfortable 3/8 In.-thick foam pad for sleeping. Heavy-duty, powder-coated aluminum frame provides 350-lb. capacity. 90 In.L x 32 In.W x 40 In.H.",1,,,,GS-07F-0100W,52.2197325,46.99775925,1,PK,ORIGIN,SEV22,5KRA2-SEV22,US,,,,SEV22-5KRA2.jpg
Hardware,Camping,GRN,"Alps Clearwater Sleeping Bag, 20°F","Ultra-Light Sleeping Bag for Temperatures 20°F and Warmer  Clearwater Sleeping Bags are an excellent choice when outdoor temperatures aren’t so frigidly cold. Ultra-light, compact MicroX insulation offers a tremendous weight-towarmth ratio. Contoured hood, two-layer offset construction and nylon ripstop outer layer provide warmth and comfort. Self-repairing #8 zipper. Measures 32 In.W x 80 In.L and includes a compression stuff sack.",1,,,,GS-07F-0100W,5006.787874,4704.7,1,EA,ORIGIN,SEV22,2ZRR2-SEV22,US,,,,SEV22-2ZRR2.jpg
Hardware,Camping,GRN,"Alps Desert Pine Sleeping Bag, -20°F","Alps Sleeping Bag Warms Your Body without Breaking the Bank  You don't have to pay top dollar for a premium sleeping bag. The Desert Pine Sleeping Bag offers everything you need to stay cozy when temperatures plummet. So whether you're rafting in the Grand Canyon, hiking the Appalachian Trail or relaxing at your favorite local camping area, when you bed down at night, you'll be comfortable.    TechLoft insulation, two-layer offset construction, a contoured hood and a nylon ripstop outer layer al",1,,,,GS-07F-0100W,66.7,66.69,1,EA,ORIGIN,SEV05B,SWSW-02-SEV05B,US,,,,SEV05B-SWSW-02.jpg
Hardware,Chain Saw,GRN,Bench-mount Mini Chain Grinder,"Bench-mount Mini Chain Grinder -- Your compact alternative to full-size grinders -- This quality grinder delivers precision results and saves you workbench space. Includes one 3/16 In. grinding wheel for sharpening .325 In.-pitch and standard 3/8 In.-pitch (72-, 73- and 75-series) chains. 1/8 In. and 1/4 In. grinding wheels are also available. Features a wheel dressing block and a template for pitch, depth gauge setting and wheel contour. Uses 4 1/8 In.-dia. grinding wheels with a 7/8 In. shaft diameter. 115-volt mo",1,,,,GS-07F-0100W,90.43828715,90.42828715,1,EA,ORIGIN,SEV12,184273 SEV12,US,,,,SEV12-ILDB.jpg
Hardware,Chain Saw,GRN,Chain Saw Bar Cover Length 16'',Chain Saw Bar Cover -- Economical bar cover extends the life of your chain and bar. -- Nearly indestructible plastic cover protects your chain saw when transporting it in your pickup or trailer. This cover keeps your chain and bar from getting dinged up and reduces any accidental cuts or scrapes. Available in 16 In. and 20 In. lengths. May also be cut down for shorter bar lengths. Made in Italy. Specify bar cover length from drop down box above.,1,,,,GS-07F-0100W,60.23,60.22,1,EA,ORIGIN,SEV21,IB30-SEV21,US,,,,SEV21-IB30.jpg
Hardware,Chain Saw,GRN,Chain Saw Bar Cover Length 20'',Chain Saw Bar Cover -- Economical bar cover extends the life of your chain and bar. -- Nearly indestructible plastic cover protects your chain saw when transporting it in your pickup or trailer. This cover keeps your chain and bar from getting dinged up and reduces any accidental cuts or scrapes. Available in 16 In. and 20 In. lengths. May also be cut down for shorter bar lengths. Made in Italy. Specify bar cover length from drop down box above.,1,,,,GS-07F-0100W,64.78589421,64.77589421,1,EA,ORIGIN,SEV12,184270 SEV12,US,,,,SEV12-IB30.jpg
Hardware,Chain Saw,GRN,Chain Saw Sharpener Diameter 3/16'',"Chain Saw Sharpener -- File guides keep your chain cutting like new -- Be sure to maintain the proper angle and depth when sharpening your saw chain. Features a Swiss-made, double-cut file that not only removes more material but also stays sharp longer than other files. Easy-to-see lines on guide’s frame help you to align the file at the correct angle. Includes one round file, one frame and one wooden handle. Imported. Specify file diameter from drop down box above.",1,,,,GS-07F-0100W,175.64,175.63,1,EA,ORIGIN,SEV21,IFRK24-SEV21,US,,,,SEV21-IFRK24.jpg
Hardware,Chain Saw,GRN,Chain Saw Sharpener Diameter 7/32'',"Chain Saw Sharpener -- File guides keep your chain cutting like new -- Be sure to maintain the proper angle and depth when sharpening your saw chain. Features a Swiss-made, double-cut file that not only removes more material but also stays sharp longer than other files. Easy-to-see lines on guide’s frame help you to align the file at the correct angle. Includes one round file, one frame and one wooden handle. Imported. Specify file diameter from drop down box above.",1,,,,GS-07F-0100W,62.73,62.72,1,EA,ORIGIN,SEV21,CBR-SEV21,US,,,,SEV21-CBR.jpg
Hardware,Chain Saw,GRN,Chain Sharpening Kits Diameter 3/16'',"Chain Sharpening Kits -- Kits include everything you need to maintain your chain saw chain -- Kits include the assembled file frame, two wooden file handles, one round file, one flat file and one .02 In. drop-center depth gauge tool. The file frame has marks to help you keep the correct angle when filing your cutters, plus keeps the round file at the correct depth. The flat file and drop-center depth gauge are used to keep your chain’s rakers maintained. USA made. Specify file diameter from the dro",1,,,,GS-07F-0100W,67.75,67.74,1,EA,ORIGIN,SEV21,IBST-SEV21,US,,,,SEV21-IBST.jpg
